eco;name;pgn;parent;move_count;id;path_png;path_webp;path_svg;complex;color
B89;Sicilian Defense: Velimirovic Attack;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 e6 7. Be3 Be7 8. Qe2;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 e6 7. Be3 Be7;15;1413;..shared/img/png/1413.png;..shared/img/webp/1413.webp;..shared/img/svg/1413.svg;Sicilian Defense;#cacb4f
B88;P00;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 e6 7. Bb3 Be7 8. Be3;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 e6 7. Bb3 Be7;15;5195;..shared/img/png/5195.png;..shared/img/webp/5195.webp;..shared/img/svg/5195.svg;P00;#48b99f
C42;Russian Game: Classical Attack, Chigorin Variation;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. Re1;1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6;15;2049;..shared/img/png/2049.png;..shared/img/webp/2049.webp;..shared/img/svg/2049.svg;Russian Game;#404563
B90;P00;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. g4 e5 8. Nf5 g6;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. g4 e5 8. Nf5;16;5208;..shared/img/png/5208.png;..shared/img/webp/5208.webp;..shared/img/svg/5208.svg;P00;#1a9ef3
E21;P00;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 c5 5. g3 cxd4 6. Nxd4 O-O 7. Bg2 d5 8. cxd5;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Nf3 c5 5. g3 cxd4 6. Nxd4 O-O 7. Bg2 d5;15;7656;..shared/img/png/7656.png;..shared/img/webp/7656.webp;..shared/img/svg/7656.svg;P00;#fe35c6
E29;P00;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 c5 5. Bd3 Nc6 6. a3 Bxc3+ 7. bxc3 O-O 8. Ne2;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 c5 5. Bd3 Nc6 6. a3 Bxc3+ 7. bxc3 O-O;15;7693;..shared/img/png/7693.png;..shared/img/webp/7693.webp;..shared/img/svg/7693.svg;P00;#d7d925
A86;P00;1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d5 7. Nc3 c6 8. Qc2 Qe8;1. d4 f5 2. c4 Nf6 3. g3 e6 4. Bg2 Be7 5. Nf3 O-O 6. O-O d5 7. Nc3 c6 8. Qc2;16;4386;..shared/img/png/4386.png;..shared/img/webp/4386.webp;..shared/img/svg/4386.svg;P00;#905eca
D26;P00;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. Qe2 a6 7. dxc5 Bxc5 8. O-O;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. Qe2 a6 7. dxc5 Bxc5;15;6829;..shared/img/png/6829.png;..shared/img/webp/6829.webp;..shared/img/svg/6829.svg;P00;#56aa64
E63;P00;1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O Nc6 7. Nc3 a6 8. d5 Na5;1. d4 Nf6 2. c4 g6 3. Nf3 Bg7 4. g3 O-O 5. Bg2 d6 6. O-O Nc6 7. Nc3 a6 8. d5;16;7782;..shared/img/png/7782.png;..shared/img/webp/7782.webp;..shared/img/svg/7782.svg;P00;#c2747f
C27;P00;1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Nc6 6. Nb5 g6 7. Qf3 f5 8. Qd5;1. e4 e5 2. Nc3 Nf6 3. Bc4 Nxe4 4. Qh5 Nd6 5. Bb3 Nc6 6. Nb5 g6 7. Qf3 f5;15;5577;..shared/img/png/5577.png;..shared/img/webp/5577.webp;..shared/img/svg/5577.svg;P00;#eb0b90
A59;P00;1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 g6 6. Nc3 Bxa6 7. e4 Bxf1 8. Kxf1;1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 g6 6. Nc3 Bxa6 7. e4 Bxf1;15;4272;..shared/img/png/4272.png;..shared/img/webp/4272.webp;..shared/img/svg/4272.svg;P00;#5bd103
E76;P00;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f4 O-O 6. Be2 c5 7. d5 e6 8. dxe6 fxe6;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f4 O-O 6. Be2 c5 7. d5 e6 8. dxe6;16;7838;..shared/img/png/7838.png;..shared/img/webp/7838.webp;..shared/img/svg/7838.svg;P00;#29a75d
B73;P00;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2 Bg7 7. O-O O-O 8. Be3;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2 Bg7 7. O-O O-O;15;5077;..shared/img/png/5077.png;..shared/img/webp/5077.webp;..shared/img/svg/5077.svg;P00;#ae04ed
B56;P00;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bc4 e6 7. Be3 Be7 8. Bb3;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Bc4 e6 7. Be3 Be7;15;5202;..shared/img/png/5202.png;..shared/img/webp/5202.webp;..shared/img/svg/5202.svg;P00;#3b5cae
B73;Sicilian Defense: Dragon Variation, Classical Variation;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2 Bg7 7. O-O Nc6 8. Be3;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. Be2 Bg7 7. O-O Nc6;15;1364;..shared/img/png/1364.png;..shared/img/webp/1364.webp;..shared/img/svg/1364.svg;Sicilian Defense;#ae04ed
E00;P00;1. d4 Nf6 2. c4 e6 3. g3 Be7 4. Bg2 d5 5. Nf3 O-O 6. O-O Nbd7 7. Qc2 c6 8. b3 b6;1. d4 Nf6 2. c4 e6 3. g3 Be7 4. Bg2 d5 5. Nf3 O-O 6. O-O Nbd7 7. Qc2 c6 8. b3;16;7527;..shared/img/png/7527.png;..shared/img/webp/7527.webp;..shared/img/svg/7527.svg;P00;#bf55a1
E87;P00;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 e5 7. d5 Nh5 8. Qd2 Qh4+;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 e5 7. d5 Nh5 8. Qd2;16;7859;..shared/img/png/7859.png;..shared/img/webp/7859.webp;..shared/img/svg/7859.svg;P00;#597ae9
C52;Italian Game: Evans Gambit, Richardson Attack;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O Nf6 7. d4 O-O 8. Nxe5;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Ba5 6. O-O Nf6 7. d4 O-O;15;2288;..shared/img/png/2288.png;..shared/img/webp/2288.webp;..shared/img/svg/2288.svg;Italian Game;#e91394
A68;Benoni Defense: Four Pawns Attack;1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Nf3 O-O;1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. f4 Bg7 8. Nf3;16;638;..shared/img/png/638.png;..shared/img/webp/638.webp;..shared/img/svg/638.svg;Benoni Defense;#5505ea
C51;P00;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6 8. cxd4;1. e4 e5 2. Nf3 Nc6 3. Bc4 Bc5 4. b4 Bxb4 5. c3 Bc5 6. d4 exd4 7. O-O d6;15;6182;..shared/img/png/6182.png;..shared/img/webp/6182.webp;..shared/img/svg/6182.svg;P00;#2b6cad
E89;King's Indian Defense: Sämisch Variation, Closed Variation, Main Line;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 e5 7. Nge2 c6 8. d5 cxd5;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 e5 7. Nge2 c6 8. d5;16;3367;..shared/img/png/3367.png;..shared/img/webp/3367.webp;..shared/img/svg/3367.svg;King's Indian Defense;#b2b749
B02;Alekhine Defense: Hunt Variation, Mikenas Gambit;1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. c5 Nd5 5. Bc4 e6 6. Nc3 d6 7. Nxd5 exd5 8. Bxd5;1. e4 Nf6 2. e5 Nd5 3. c4 Nb6 4. c5 Nd5 5. Bc4 e6 6. Nc3 d6 7. Nxd5 exd5;15;847;..shared/img/png/847.png;..shared/img/webp/847.webp;..shared/img/svg/847.svg;Alekhine Defense;#28d8df
B22;Sicilian Defense: Alapin Variation, Stoltz Attack, Ivanchuk Line;1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 Qc7 8. Qe2 g5;1. e4 c5 2. c3 Nf6 3. e5 Nd5 4. Nf3 Nc6 5. Bc4 Nb6 6. Bb3 c4 7. Bc2 Qc7 8. Qe2;16;1136;..shared/img/png/1136.png;..shared/img/webp/1136.webp;..shared/img/svg/1136.svg;Sicilian Defense;#aea81b
D29;P00;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Nc6;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3;16;6851;..shared/img/png/6851.png;..shared/img/webp/6851.webp;..shared/img/svg/6851.svg;P00;#3024dd
B22;Sicilian Defense: Alapin Variation, Barmen Defense, Milner-Barry Attack;1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 Nc6 5. Nf3 cxd4 6. cxd4 e5 7. Nc3 Bb4 8. Be2;1. e4 c5 2. c3 d5 3. exd5 Qxd5 4. d4 Nc6 5. Nf3 cxd4 6. cxd4 e5 7. Nc3 Bb4;15;1132;..shared/img/png/1132.png;..shared/img/webp/1132.webp;..shared/img/svg/1132.svg;Sicilian Defense;#aea81b
D00;Blackmar-Diemer Gambit: Bogoljubov Variation, Kloss Attack;1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. f3 exf3 5. Nxf3 g6 6. Bc4 Bg7 7. O-O O-O 8. Kh1;1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. f3 exf3 5. Nxf3 g6 6. Bc4 Bg7 7. O-O O-O;15;2622;..shared/img/png/2622.png;..shared/img/webp/2622.webp;..shared/img/svg/2622.svg;Blackmar-Diemer Gambit;#e49559
D35;P00;1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 Nbd7 8. Qc2;1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 Nbd7;15;6975;..shared/img/png/6975.png;..shared/img/webp/6975.webp;..shared/img/svg/6975.svg;P00;#d8b6c0
B57;Sicilian Defense: Magnus Smith Trap;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 g6 7. Nxc6 bxc6 8. e5;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bc4 g6 7. Nxc6 bxc6;15;1325;..shared/img/png/1325.png;..shared/img/webp/1325.webp;..shared/img/svg/1325.svg;Sicilian Defense;#95bae6
A40;P00;1. d4 e6 2. c4 Nf6 3. Nf3 d5 4. g3 Be7 5. Bg2 O-O 6. O-O Nbd7 7. Qc2 c6 8. Rd1 b6;1. d4 e6 2. c4 Nf6 3. Nf3 d5 4. g3 Be7 5. Bg2 O-O 6. O-O Nbd7 7. Qc2 c6 8. Rd1;16;7538;..shared/img/png/7538.png;..shared/img/webp/7538.webp;..shared/img/svg/7538.svg;P00;#b25097
D67;P00;1. d4 d5 2. Nf3 Nf6 3. c4 e6 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Qc2 a6;1. d4 d5 2. Nf3 Nf6 3. c4 e6 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Qc2;16;7319;..shared/img/png/7319.png;..shared/img/webp/7319.webp;..shared/img/svg/7319.svg;P00;#480ef1
C38;P00;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 Bg7 5. h4 h6 6. d4 d6 7. Nc3 c6 8. hxg5 hxg5;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. Bc4 Bg7 5. h4 h6 6. d4 d6 7. Nc3 c6 8. hxg5;16;5746;..shared/img/png/5746.png;..shared/img/webp/5746.webp;..shared/img/svg/5746.svg;P00;#f1de72
A70;P00;1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. e4 Bg7 8. Be2 O-O;1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. e4 Bg7 8. Be2;16;4320;..shared/img/png/4320.png;..shared/img/webp/4320.webp;..shared/img/svg/4320.svg;P00;#9b58d5
D64;Queen's Gambit Declined: Orthodox Defense, Rubinstein Attack;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Qc2 a6;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bg5 O-O 6. e3 Nbd7 7. Rc1 c6 8. Qc2;16;3027;..shared/img/png/3027.png;..shared/img/webp/3027.webp;..shared/img/svg/3027.svg;Queen's Gambit Declined;#41233e
D95;Grünfeld Defense: Pachman Variation;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. e3 Bg7 5. Qb3 dxc4 6. Bxc4 O-O 7. Nf3 Nbd7 8. Ng5;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. e3 Bg7 5. Qb3 dxc4 6. Bxc4 O-O 7. Nf3 Nbd7;15;3095;..shared/img/png/3095.png;..shared/img/webp/3095.webp;..shared/img/svg/3095.svg;Grünfeld Defense;#2d3d5b
A04;P00;1. Nf3 c5 2. b3 Nf6 3. Bb2 e6 4. e3 Be7 5. d4 O-O 6. Bd3 b6 7. O-O Bb7 8. c4 cxd4;1. Nf3 c5 2. b3 Nf6 3. Bb2 e6 4. e3 Be7 5. d4 O-O 6. Bd3 b6 7. O-O Bb7 8. c4;16;7612;..shared/img/png/7612.png;..shared/img/webp/7612.webp;..shared/img/svg/7612.svg;P00;#cbdd73
D86;P00;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5 8. Ne2;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Bc4 c5;15;7456;..shared/img/png/7456.png;..shared/img/webp/7456.webp;..shared/img/svg/7456.svg;P00;#6ba4d7
A62;Benoni Defense: Fianchetto Variation;1. d4 Nf6 2. c4 e6 3. g3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. Bg2 Bg7 8. Nf3 O-O;1. d4 Nf6 2. c4 e6 3. g3 c5 4. d5 exd5 5. cxd5 d6 6. Nc3 g6 7. Bg2 Bg7 8. Nf3;16;631;..shared/img/png/631.png;..shared/img/webp/631.webp;..shared/img/svg/631.svg;Benoni Defense;#4896c6
D29;Queen's Gambit Accepted: Classical Defense, Alekhine System, Main Line;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Bb7;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3;16;2835;..shared/img/png/2835.png;..shared/img/webp/2835.webp;..shared/img/svg/2835.svg;Queen's Gambit Accepted;#3024dd
A58;P00;1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 g6 6. Nc3 Bxa6 7. g3 d6 8. Bg2 Bg7;1. d4 Nf6 2. c4 c5 3. d5 b5 4. cxb5 a6 5. bxa6 g6 6. Nc3 Bxa6 7. g3 d6 8. Bg2;16;4262;..shared/img/png/4262.png;..shared/img/webp/4262.webp;..shared/img/svg/4262.svg;P00;#bdd2df
A72;Benoni Defense: Classical;1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2 O-O;1. d4 Nf6 2. c4 c5 3. d5 e6 4. Nc3 exd5 5. cxd5 d6 6. e4 g6 7. Nf3 Bg7 8. Be2;16;644;..shared/img/png/644.png;..shared/img/webp/644.webp;..shared/img/svg/644.svg;Benoni Defense;#d49720
B99;P00;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Be7 8. Qf3 h6;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 Be7 8. Qf3;16;5234;..shared/img/png/5234.png;..shared/img/webp/5234.webp;..shared/img/svg/5234.svg;P00;#2f4a16
D00;Blackmar-Diemer Gambit: Bogoljubov Variation, Studier Attack;1. d4 Nf6 2. Nc3 d5 3. e4 dxe4 4. f3 exf3 5. Nxf3 g6 6. Bc4 Bg7 7. O-O O-O 8. Qe1;1. d4 Nf6 2. Nc3 d5 3. e4 dxe4 4. f3 exf3 5. Nxf3 g6 6. Bc4 Bg7 7. O-O O-O;15;2624;..shared/img/png/2624.png;..shared/img/webp/2624.webp;..shared/img/svg/2624.svg;Blackmar-Diemer Gambit;#e49559
B94;P00;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 Nbd7 7. Bc4 Qa5 8. Qd2;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 Nbd7 7. Bc4 Qa5;15;5222;..shared/img/png/5222.png;..shared/img/webp/5222.webp;..shared/img/svg/5222.svg;P00;#36df09
C15;P00;1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Ne2 dxe4 5. a3 Be7 6. Nxe4 Nf6 7. N2g3 O-O 8. Be2;1. e4 e6 2. d4 d5 3. Nc3 Bb4 4. Ne2 dxe4 5. a3 Be7 6. Nxe4 Nf6 7. N2g3 O-O;15;5384;..shared/img/png/5384.png;..shared/img/webp/5384.webp;..shared/img/svg/5384.svg;P00;#198ae5
E84;King's Indian Defense: Sämisch Variation, Panno Main Line;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 Nc6 7. Nge2 a6 8. Qd2 Rb8;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. f3 O-O 6. Be3 Nc6 7. Nge2 a6 8. Qd2;16;3361;..shared/img/png/3361.png;..shared/img/webp/3361.webp;..shared/img/svg/3361.svg;King's Indian Defense;#511475
D41;P00;1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. e3 Nc6 6. Bd3 Bd6 7. O-O O-O 8. Qe2 Qe7;1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 c5 5. e3 Nc6 6. Bd3 Bd6 7. O-O O-O 8. Qe2;16;7016;..shared/img/png/7016.png;..shared/img/webp/7016.webp;..shared/img/svg/7016.svg;P00;#180213
C39;P00;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 h6 6. Nxf7 Kxf7 7. Qxg4 Nf6 8. Qxf4;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 h6 6. Nxf7 Kxf7 7. Qxg4 Nf6;15;5768;..shared/img/png/5768.png;..shared/img/webp/5768.webp;..shared/img/svg/5768.svg;P00;#99bbf8
D85;P00;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3 c5 8. Rb1;1. d4 Nf6 2. c4 g6 3. Nc3 d5 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 Bg7 7. Nf3 c5;15;7444;..shared/img/png/7444.png;..shared/img/webp/7444.webp;..shared/img/svg/7444.svg;P00;#111a1f
E23;P00;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3 c5 5. dxc5 Nc6 6. Nf3 Ne4 7. Bd2 Nxc5 8. Qc2;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. Qb3 c5 5. dxc5 Nc6 6. Nf3 Ne4 7. Bd2 Nxc5;15;7671;..shared/img/png/7671.png;..shared/img/webp/7671.webp;..shared/img/svg/7671.svg;P00;#2c1cf1
B47;Sicilian Defense: Taimanov Variation, Bastrikov Variation, Ponomariov Gambit;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Ndb5 Qb8 7. Be3 a6 8. Bb6;1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Ndb5 Qb8 7. Be3 a6;15;1289;..shared/img/png/1289.png;..shared/img/webp/1289.webp;..shared/img/svg/1289.svg;Sicilian Defense;#a0231e
E56;P00;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. Bd3 d5 6. Nf3 c5 7. O-O Nc6 8. a3 Bxc3;1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 O-O 5. Bd3 d5 6. Nf3 c5 7. O-O Nc6 8. a3;16;7732;..shared/img/png/7732.png;..shared/img/webp/7732.webp;..shared/img/svg/7732.svg;P00;#2b5c87
E95;P00;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nbd7 8. Re1 c6;1. d4 Nf6 2. c4 g6 3. Nc3 Bg7 4. e4 d6 5. Nf3 O-O 6. Be2 e5 7. O-O Nbd7 8. Re1;16;7882;..shared/img/png/7882.png;..shared/img/webp/7882.webp;..shared/img/svg/7882.svg;P00;#203890
C39;P00;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bd6 8. d4 Nh5;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bd6 8. d4;16;5778;..shared/img/png/5778.png;..shared/img/webp/5778.webp;..shared/img/svg/5778.svg;P00;#99bbf8
B50;P00;1. e4 c5 2. Nf3 d6 3. c3 Nf6 4. Be2 Nc6 5. d4 cxd4 6. cxd4 Nxe4 7. d5 Qa5+ 8. Nc3;1. e4 c5 2. Nf3 d6 3. c3 Nf6 4. Be2 Nc6 5. d4 cxd4 6. cxd4 Nxe4 7. d5 Qa5+;15;5005;..shared/img/png/5005.png;..shared/img/webp/5005.webp;..shared/img/svg/5005.svg;P00;#f8e14f
C32;P00;1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf2+ 8. Kd1;1. e4 e5 2. f4 d5 3. exd5 e4 4. d3 Nf6 5. dxe4 Nxe4 6. Nf3 Bc5 7. Qe2 Bf2+;15;5645;..shared/img/png/5645.png;..shared/img/webp/5645.webp;..shared/img/svg/5645.svg;P00;#17a9de
B74;P00;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Nf6 7. Be2 O-O 8. O-O;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Nf6 7. Be2 O-O;15;5091;..shared/img/png/5091.png;..shared/img/webp/5091.webp;..shared/img/svg/5091.svg;P00;#dabb4d
B35;P00;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Nf6 7. Be2 O-O 8. Nb3;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Nc3 Bg7 6. Be3 Nf6 7. Be2 O-O;15;5123;..shared/img/png/5123.png;..shared/img/webp/5123.webp;..shared/img/svg/5123.svg;P00;#df7c2c
B32;P00;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Be3 Bg7 6. Be2 Nf6 7. Nc3 O-O 8. O-O;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 g6 5. Be3 Bg7 6. Be2 Nf6 7. Nc3 O-O;15;5082;..shared/img/png/5082.png;..shared/img/webp/5082.webp;..shared/img/svg/5082.svg;P00;#7ecc4f
D00;P00;1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. f3 exf3 5. Nxf3 e6 6. Bg5 Be7 7. Bd3 Nc6 8. O-O;1. d4 d5 2. e4 dxe4 3. Nc3 Nf6 4. f3 exf3 5. Nxf3 e6 6. Bg5 Be7 7. Bd3 Nc6;15;6652;..shared/img/png/6652.png;..shared/img/webp/6652.webp;..shared/img/svg/6652.svg;P00;#e49559
C39;P00;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 h6 6. Nxf7 Kxf7 7. Bc4+ d5 8. Bxd5+;1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ng5 h6 6. Nxf7 Kxf7 7. Bc4+ d5;15;5772;..shared/img/png/5772.png;..shared/img/webp/5772.webp;..shared/img/svg/5772.svg;P00;#99bbf8
B96;P00;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 b5 8. e5 dxe5;1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bg5 e6 7. f4 b5 8. e5;16;5228;..shared/img/png/5228.png;..shared/img/webp/5228.webp;..shared/img/svg/5228.svg;P00;#f633e1
B64;P00;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bg5 e6 7. Qd2 a6 8. O-O-O;1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 d6 6. Bg5 e6 7. Qd2 a6;15;5063;..shared/img/png/5063.png;..shared/img/webp/5063.webp;..shared/img/svg/5063.svg;P00;#e0c305
